Epoch	loss_train	loss_test	nll_x	nll_y	loss_vel	loss_con	kl_z0	kl_t
51	9338.776525904897	9658.148899261181	13244.204575803715	1421.8179958940696	-0.6250300765418397	0.0022725315077212482	0.9884966463326647	0.23120503051402852
52	9237.410375266147	9627.621733351638	13194.014860598043	1455.8652975551618	-0.6269857498784416	0.002455788646666958	0.9774351584644744	0.24560619919254376
53	9098.984496983676	9543.817392172525	13229.928314696486	1487.784173837485	-0.6316186787602239	0.0029770785596031253	0.8519659819313512	0.26055463320150163
54	8917.547595812634	9333.142213084066	13075.23049995008	1449.260463726787	-0.6357755455346153	0.0034092026889121856	0.8607016647585665	0.2716130960863619
55	8731.117281760113	9227.842015275559	13011.675375648962	1443.8517169403954	-0.6400815591263694	0.0024344572959580837	0.8784361397877288	0.27035030779747155
56	8686.29194020582	9095.75265200679	12985.110454522764	1459.3618554063498	-0.6478162007971694	0.0027822435881121282	0.8313750426609295	0.2702450661803968
57	8608.129990241307	9030.240340455272	12943.812986721246	1427.2838333666134	-0.6486676514339142	0.0029810747606292985	0.8489597085565804	0.26705003755922896
58	8469.704111958836	8962.222768570287	12887.230777630792	1444.431373864317	-0.6462645170787653	0.0022051515360437214	0.8041900809580526	0.26696409956334877
59	8464.281516146202	8835.792382188498	12792.498333915735	1392.3439219904403	-0.6541318765844399	0.002401009869996827	0.8992618889854358	0.26899667146106876
60	8383.045089602556	8694.862682208466	12771.747241912939	1352.9998623296476	-0.6601896482153823	0.0019169236821964526	0.8847554080402509	0.26808709125168406
61	8333.150771823988	8777.89415684904	12813.198750748801	1380.2923158883286	-0.6548457566541604	0.0035645795179703554	0.8465668155362431	0.2506475405761609
62	8355.986249112846	8709.410334090455	12740.544909394968	1370.249489098692	-0.657085443837955	0.0019723997580054138	0.887801466277613	0.26194505112620586
63	8309.452825585522	8800.245553988618	12789.978540585063	1388.4269142029004	-0.6500192695913224	0.002324751445862908	0.8767316798432566	0.222053281082132
64	8283.571992547906	8777.597512729633	12712.496309030552	1375.7325185952477	-0.6463309330300401	0.002419822377721056	0.8815687243549969	0.24691056662474198
65	8310.943199964513	8661.660593051118	12659.781034719448	1377.96969146241	-0.6524142525828304	0.0025269169979297316	0.8868512762621188	0.23593190231452735
66	8241.913125443578	8719.20228571785	12675.469383361622	1382.5101696660342	-0.6522637535207949	0.003607893579850753	0.9006017579819067	0.24717983284506934
67	8230.350470191624	8604.850408097045	12632.260320986421	1348.9193719735922	-0.6592902805858527	0.0021421178020893956	0.9590808240750346	0.23607144278649705
68	8185.071327182399	8662.862395167731	12615.163806659346	1339.6032059642073	-0.6510924359860892	0.0036573757569249065	0.9595715828216114	0.22287446903154112
69	8210.87131831086	8635.273602860423	12671.538588258785	1313.1426927852935	-0.6527859553361472	0.002011684896483922	0.934494918908555	0.2238401079806276
70	8187.401437189496	8550.343044878195	12627.268613967652	1255.2534604788589	-0.6576010373453743	0.002944220335761341	0.9455318009129728	0.2688574691930899
71	8110.650638750887	8661.794357153554	12697.836623901758	1355.1449044809556	-0.6535335442128654	0.002502398851800698	0.9444828757081931	0.17464106022930756
72	8048.169335521647	8569.484125399362	12597.477149061502	1249.3740936376796	-0.6542348139963973	0.004629602739081596	1.0154534532620123	0.20323176101183357
73	8011.198168026969	8395.855181709265	12599.487261007389	1141.041503516249	-0.6631378579063537	0.0029952190355204355	1.0599504202699508	0.19680239226871404
74	8037.2268674591905	8424.098483052117	12609.169612994208	1140.9619830926767	-0.6555977518946979	0.0029966639914213657	1.0182002169636493	0.18177761813512625
75	7976.084168736693	8476.808141348842	12579.361958366613	1130.011231248752	-0.6538628412130922	0.004422412719577551	1.0732198031946494	0.18861955251937476
76	7900.955487047551	8403.204530563598	12569.451736596446	1047.069083996855	-0.6525678301390748	0.004679802021148582	1.0900951799112386	0.17546901097312903
77	7906.934350603265	8373.793552191493	12526.954316843052	1065.1292024557583	-0.6543713743313433	0.003324667819010945	1.131189561118714	0.16098741677622444
78	7883.16248225692	8340.120507188498	12506.72660930012	1033.4107970216403	-0.661718446416215	0.0036261945616263454	1.1788323237873113	0.20207332074642181
79	7865.414633605394	8183.892163163938	12472.548098043131	965.1412919017073	-0.6669833128825544	0.004383605815613041	1.1701775644533932	0.20202214758807477
80	7838.7985938608945	8177.864011331869	12486.03250736322	940.4987118267022	-0.6622027968065426	0.004027645362499423	1.1873828027956783	0.14570198115258934
81	7772.48480748758	8277.356045951477	12494.455833166932	1037.399209311976	-0.6602664498475413	0.0026828005460623546	1.1307299537018847	0.1906070385497218
82	7751.5323145848115	8172.608541957868	12509.751045202676	997.1773186339357	-0.6699854442105887	0.0040313359037541545	1.1413608172450203	0.1838601503414087
83	7739.75179648687	8090.605805710863	12457.312069438898	922.6970979245707	-0.6726186871528625	0.004255248677021208	1.1982999571596091	0.19593077445753848
84	7743.53843594748	8128.747508673622	12442.056631264975	971.0058929150858	-0.6717353809755832	0.002856335056701693	1.1967941141737917	0.20768126140768156
85	7712.200496806246	8221.295271315894	12467.77980855631	939.9421170268196	-0.6610124931929592	0.005458937216990482	1.1759102157891368	0.19319863188952302
86	7716.29817246274	7970.480119309105	12441.61414861222	897.0249276938149	-0.6749128385092884	0.00326067043063692	1.1872521764554156	0.16111086708859515
87	7722.471588892832	8177.825338832868	12427.809729432907	970.5548930305262	-0.6597926965155921	0.0060420056236699556	1.1638235714488898	0.1531439595424329
88	7692.779386976579	8156.582279290635	12460.308815270568	905.2178676227411	-0.6647306457876017	0.0030206448045937114	1.2040844538722175	0.20407163116116875
89	7653.902058197303	8019.845997965755	12440.423403803914	909.5870860529403	-0.6708120381870208	0.002802805519832399	1.1622186750649643	0.1877096923776328
90	7635.9734297374025	8124.730680910543	12439.886943390575	874.6947538235698	-0.657671400914177	0.006130173301008848	1.181204794313961	0.14435634654931748
91	7685.677630411639	8014.476067978734	12389.018489167333	907.4017012233551	-0.6684802364998351	0.0026899665778580186	1.1935067096838174	0.18245194428645004
92	7618.5473740241305	7973.070608900759	12364.03163688099	882.021365229695	-0.6674862429737664	0.002950765346489347	1.1954223926836691	0.17694995540399522
93	7567.39726756565	7832.045227635783	12345.576377795527	897.7151239657173	-0.6795176541843353	0.0024080371920066996	1.1947198123596727	0.1651301824818023
94	7528.265325585522	7995.999840879593	12365.968712559905	868.3015384369384	-0.6629216998529891	0.004718841090738868	1.1919297326487093	0.15182828450926578
95	7525.8669712562105	8023.14839069988	12364.27911279453	926.1651014626598	-0.6670822379307244	0.004688741590161197	1.2037703168277922	0.15286848258477048
96	7550.448655961675	7991.699493310703	12329.321757063699	920.9612202507238	-0.6698295969170884	0.0031052930578113363	1.2305236723476325	0.17813585208246882
97	7589.401481547196	7923.014333316693	12330.63467202476	901.2952007257138	-0.6741053673405998	0.0029810754431280704	1.2275324275318427	0.1747951027208243
98	7536.891789389638	8033.479085026458	12345.805891823084	912.7098907373203	-0.663333250120425	0.0033571439551207394	1.2028805299307972	0.17184412607941002
99	7528.826295244855	7997.539842501997	12348.300877970247	867.8335113037889	-0.6643455719795471	0.0047685712912140755	1.2242880157007576	0.15288763686110035
100	7512.311546309439	7984.160167170028	12337.72791034345	927.8580224765375	-0.6669885186722484	0.002921852138869393	1.1985831797694246	0.1606578654088913
101	7481.292339425124	7791.696750823682	12278.07598467452	823.9435822605706	-0.6705025912473758	0.004203990653764231	1.1889361474460687	0.1637265399431649
102	7458.83390259049	7772.626375923523	12293.118981504593	846.993407423123	-0.6788987726830065	0.0024756117130275636	1.2195469441886146	0.17719878222995672
103	7484.096477998581	7944.6784332567895	12326.671622279353	888.363774991264	-0.667305844469954	0.0019152990777414447	1.2223818957234343	0.1611665322091252
104	7479.444308907026	7892.3534095447285	12319.780245357428	855.0150263484675	-0.6695306548676171	0.004615503327605633	1.2255151648871816	0.14119499878951916
105	7448.824520936834	7922.9666065545125	12311.445768021165	871.5516072721147	-0.6661546382660302	0.002926927593242103	1.1994619799879032	0.17278431841550163
106	7469.4768231014905	7889.078377720647	12307.34984025559	851.1893922848443	-0.6701921434067308	0.003997616071146898	1.2302869192708414	0.16219742700886042
107	7445.334900638751	7749.5465770392375	12261.307954148362	843.4722264688997	-0.6750832719924732	0.002342453852783853	1.214806507570675	0.15736796823553384
108	7440.721322746629	7980.465548871805	12337.72908970647	861.7313636072909	-0.6643725610769595	0.003757480539369602	1.231666828877629	0.15548931433560367
109	7451.041762775018	7881.962333703575	12333.175768769968	848.4686567897613	-0.6716486804020672	0.0031287646160636563	1.2300885999545503	0.15542837839347487
110	7449.74021912704	7862.641857403155	12337.76033970647	834.6250555751423	-0.6711712717629088	0.003001524322925094	1.2111444229515977	0.16080983035480634
111	7411.646069907736	7860.282772563898	12316.79878132488	883.5552865415335	-0.6739909386101622	0.002935658304984815	1.2152208977233108	0.15526056884767148
112	7438.405274130589	7881.992178139976	12322.051249251199	826.5676133030901	-0.6693105225365001	0.0034173550604940793	1.2136299690118613	0.17867511201399966
113	7440.6586674946775	7846.893993048622	12288.179375499201	853.7604781568241	-0.6692898222051871	0.0018720111278549265	1.2209397622952447	0.15819273493922176
114	7440.159199787083	7839.840101150659	12269.211240140774	842.5672143320687	-0.6685421645831757	0.0030404539732708812	1.2284843799786065	0.1545941103190279
115	7426.28486515259	7809.764093076078	12253.61971470647	880.3778048871806	-0.6753570791631461	0.0038265804566752415	1.2297752501484684	0.16129613722475192
116	7409.535530518098	7860.252500686402	12318.488923971645	848.3740632176018	-0.6713504810302783	0.002191170060727448	1.2221282427303326	0.16285409504613177
117	7429.21781848829	7838.03416408746	12329.984290759785	824.5623555046301	-0.6748117579819676	0.002233745271381669	1.2476589923468642	0.16160855292321774
